Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-1939.1988","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","2849.7565","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","2881.2795","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","2144.1863","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","270.766","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","663.4339","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","5890.8866","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","1940.878","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","56100","E","Valeur estimée",""
"GT","Totaux des émissions","143","Maroc","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","5670","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","26.0471","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-132","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","135","Martinique","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","64.2161","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-27.717","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","2.6924","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","17.4967","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","91.7681","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","0.1051","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","106.5505","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","195.8059","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","119.8365","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","4540","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","15.5","E","Valeur estimée",""
"GT","Totaux des émissions","137","Maurice","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","0.052","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","442.9212","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-1750.9668","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","668.4788","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","108.0331","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","1.6593","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","16.213","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","190.8887","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","142.2252","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","3820","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","14.8","E","Valeur estimée",""
"GT","Totaux des émissions","136","Mauritanie","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","12.9","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","13.1475","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","2.1436","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","11.1534","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","270","Mayotte","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","11067.9209","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-373.6163","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","14821.3956","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","1812.5733","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","5535.6781","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","2764.17","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","2715.336","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","3008.3606","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","21610.0778","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","16638.9035","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","468000","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","28700","E","Valeur estimée",""
"GT","Totaux des émissions","138","Mexique","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","462","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","31.4642","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-34.9327","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","9.2362","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","0.2134","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","1.0927","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","1.0598","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","143","E","Valeur estimée",""
"GT","Totaux des émissions","145","Micronésie (États fédérés de)","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0.5143","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","74","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","14.6","E","Valeur estimée",""
"GT","Totaux des émissions","140","Monaco","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","1.17","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","22350.359","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","221.6565","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-0.8294","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","154.2684","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","119.7017","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","57.4982","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","431.132","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","245.5756","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","337.3931","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","502.2385","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","257.9545","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","34400","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","324","E","Valeur estimée",""
"GT","Totaux des émissions","141","Mongolie","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","0.843","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","34.8934","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","17.0723","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","18.7395","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","8.371","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","49.377","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","34.6419","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","46.5929","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","98.2888","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","2120","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","100","E","Valeur estimée",""
"GT","Totaux des émissions","273","Monténégro","7273","Émissions (CO2)","6818","Déchets","2017","2017","3050","FAO TIER 1","kilotonnes","0.642","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","0.2973","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-0.7273","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","142","Montserrat","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","1285.1718","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","-365.6558","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","53193.2092","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0.0171","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","15.7641","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","15.6681","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","16.4604","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","25.9031","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","448.31","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","7660","E","Valeur estimée",""
"GT","Totaux des émissions","144","Mozambique","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","1920","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","67292","Sols organiques drainés (CO2)","2017","2017","3050","FAO TIER 1","kilotonnes","14063.8993","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","1088.2389","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6751","Terres forestières","2017","2017","3050","FAO TIER 1","kilotonnes","1552.1363","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6750","Conversion nette de forêt","2017","2017","3050","FAO TIER 1","kilotonnes","81540.3961","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6993","Feux de tourbières","2017","2017","3050","FAO TIER 1","kilotonnes","1709.9075","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6991","Évacuation des déchets des systèmes alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","141.2015","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6504","Fabrication d'engrais","2017","2017","3050","FAO TIER 1","kilotonnes","33.4567","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6510","Consommation d'électricité à la ferme","2017","2017","3050","FAO TIER 1","kilotonnes","0","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6507","Transformation des aliments","2017","2017","3050","FAO TIER 1","kilotonnes","353.7591","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6506","Emballage alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","65.5122","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6508","Commerce de détail alimentaire","2017","2017","3050","FAO TIER 1","kilotonnes","123.6123","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6505","Consommation des ménages","2017","2017","3050","FAO TIER 1","kilotonnes","729.5405","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6815","Transporte des alimentaires","2017","2017","3050","FAO TIER 1","kilotonnes","654.785","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6821","Énergie","2017","2017","3050","FAO TIER 1","kilotonnes","22800","E","Valeur estimée",""
"GT","Totaux des émissions","28","Myanmar","7273","Émissions (CO2)","6817","PIUP","2017","2017","3050","FAO TIER 1","kilotonnes","2420","E","Valeur estimée",""
